timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-06-12 12:00:00,1.375965,1.376244,1.3739667777777778,1.3716198000000002,1.3697507500000001,1.376170025998605,1.375678662408025,1.374673692907467,1.3736345397575276,1.3721825469696656,9.228383915552408e-05,2.129615454851588e-05,2.377073129630927e-06,1.454852296123299e-05,-0.00034139883811589307,-1,1,0
2024-06-12 13:00:00,1.3759043333333334,1.3762198333333335,1.374035222222222,1.3716929333333334,1.36978355,1.3761393572311842,1.3756694725142251,1.374674929736057,1.373657516968549,1.3722075525270185,9.137526911592323e-05,2.1421828100523636e-05,2.5713797030164344e-06,-0.00033461116000954583,-0.00034360466183809053,-1,-1,1
2024-06-12 14:00:00,1.3758460000000001,1.3761935,1.3741005555555554,1.3717622,1.369812,1.3761010162894578,1.3756551177912846,1.3746665444456163,1.3736695676345725,1.3722259624531736,9.002340440314102e-05,2.1540639459666778e-05,2.761630198625e-06,-0.0037692738690360272,-0.00034530820814460757,-1,-1,1
2024-06-12 15:00:00,1.3756106666666668,1.3760725,1.374124222222222,1.3717902,1.36981395,1.375490644744019,1.3753722678022682,1.3746203212935948,1.3736293897285776,1.3722121016212503,8.639940273637002e-05,2.1403317155222056e-05,2.892825153352958e-06,-0.0003359895989305528,-0.0003381003169953934,-1,-1,1
2024-06-12 16:00:00,1.3753563333333332,1.375947,1.3741456666666667,1.3718148000000001,1.3698199,1.37483545790788,1.3750704229500315,1.3745734530826113,1.3735888894433084,1.3721942686604782,8.219827765824712e-05,2.1234595431542204e-05,3.009719347438611e-06,0.000263036759386992,-0.0003302065200641806,-1,1,0
2024-06-12 17:00:00,1.375097,1.3758228333333333,1.3741676666666667,1.3718282,1.36982935,1.374252334063847,1.3748031748558531,1.3745291786459377,1.3735604244513073,1.3721766701068125,7.95037155358641e-05,2.117592728340364e-05,3.1304720559442146e-06,0.00017531172616314095,-0.0003237973512800976,-1,1,0
2024-06-12 18:00:00,1.374823,1.375692,1.3741966666666667,1.3718364666666665,1.36984235,1.3736837235529011,1.3745347922957571,1.3744793659939694,1.3735371388414273,1.3721588623283252,7.75971942496603e-05,2.1130744321590273e-05,3.255305758700183e-06,-0.0005696632413838554,-0.00031814095693340856,-1,-1,1
2024-06-12 19:00:00,1.374536,1.3755553333333335,1.3742154444444443,1.3718309333333334,1.36985225,1.3730665316774042,1.3742280701291367,1.3744355512061064,1.3735118895438885,1.3721382587420339,7.484832280022137e-05,2.1009661854386924e-05,3.3696448102539265e-06,0.0008915196024699146,-0.00031097970502796376,-1,1,0
2024-06-12 20:00:00,1.374257,1.3754463333333333,1.3742473333333334,1.3718339333333334,1.3698664500000002,1.372691759570895,1.3740652842583356,1.3743889440707764,1.3734942861639008,1.372122939514654,7.240780609767909e-05,2.0966279317993365e-05,3.498248131917112e-06,0.0014310016281293692,-0.00030701767471167616,-1,1,0
2024-06-12 21:00:00,1.3740686666666666,1.3753615000000001,1.3743005555555556,1.3718585333333335,1.3698951,1.3726334384231957,1.3740051493169618,1.3743493598061864,1.3734790719527443,1.372118671273491,7.05484755885835e-05,2.100067773157266e-05,3.6388502549863247e-06,0.0007071877984587971,-0.0003077259416248589,-1,1,0
2024-06-12 22:00:00,1.373877,1.3752973333333331,1.3743653333333334,1.3718904,1.3699344000000002,1.3726315404761738,1.373980247044525,1.3743195036318592,1.3734706916241894,1.3721238495054295,6.882700187516514e-05,2.1046616872050584e-05,3.785942391853823e-06,-0.00027684685997375613,-0.0003097060768937383,-1,-1,1
2024-06-12 23:00:00,1.3737066666666666,1.3752050000000002,1.3744255555555556,1.3719172000000002,1.3699794,1.3726108858083095,1.373931721151747,1.3742863897801083,1.3734600200697016,1.3721250094607147,6.695621223699852e-05,2.111005228950866e-05,3.939407354813966e-06,-0.0003570855985192134,-0.0003112175400972115,-1,-1,1
2024-06-13 00:00:00,1.373542,1.3751031666666667,1.3744794444444444,1.3719414666666667,1.3700182,1.3725682150057736,1.373864216025542,1.374250341409669,1.3734461222829744,1.3721207635265353,6.500729217306208e-05,2.1260951087566735e-05,4.079818987551791e-06,0.0002478621886230492,-0.00031227308994677324,-1,1,0
2024-06-13 01:00:00,1.373407,1.3750096666666667,1.3745381111111112,1.3719643333333336,1.3700609,1.372549564541623,1.3738150692652564,1.3742172023918762,1.373435408113603,1.3721201752572627,6.315258004030703e-05,2.1405135584886718e-05,4.231716624972583e-06,5.8306063101865035e-05,-0.000313622664443358,-1,1,0
2024-06-13 02:00:00,1.3732823333333333,1.374933,1.3746003333333332,1.3719892666666667,1.3701055,1.372535954259769,1.37377786343421,1.374183844294248,1.3734248976244516,1.3721205338576572,6.139943746093282e-05,2.1565676947095538e-05,4.384571215097459e-06,0.0004882848085121516,-0.0003152431165018983,-1,1,0
2024-06-13 03:00:00,1.3732006666666667,1.3748646666666666,1.3746652222222222,1.3720234666666666,1.3701547499999998,1.372541758337848,1.37375932918339,1.3741610000953712,1.3734188395251572,1.3721296539452623,5.9719459684675296e-05,2.1748048467458656e-05,4.479482824359652e-06,0.000859544587054506,-0.0003175825228166348,-1,1,0
2024-06-13 04:00:00,1.3731536666666666,1.3748066666666667,1.374743888888889,1.372064,1.3702005499999999,1.3725585439093382,1.3737631901929965,1.37415777155114,1.3734253946677448,1.3721526884555846,5.8092992568949265e-05,2.1978362744564633e-05,4.644534100820876e-06,-0.00010189228529844385,-0.0003199496884541716,-1,-1,1
2024-06-13 05:00:00,1.3730916666666666,1.3747443333333331,1.3748162222222222,1.3721057333333335,1.3702484999999998,1.3725777331545108,1.3737648582262671,1.3741522821043015,1.3734304195877616,1.372174618043471,5.5816792832852174e-05,2.220509288907052e-05,4.783688015082478e-06,8.006638230950713e-05,-0.0003220517828454479,-1,1,0
2024-06-13 06:00:00,1.3730396666666667,1.3747178333333332,1.3748786666666666,1.3721495333333333,1.3703022000000002,1.3725953359914607,1.3737666946236615,1.374149339972255,1.3734369133271491,1.3722003084537633,5.379696506704668e-05,2.2430090767181274e-05,4.92190828557282e-06,0.0002037890201387338,-0.0003241315031751113,-1,1,0
